user|time|tweet|latitude|longitude
May_soares2|Sun Mar 15 14:22:09 +0000 2015|Investe em restaurantes Dilma, ate pq comida e a melhor coisa do mundo.||
michelliegomez|Sun Mar 15 14:22:08 +0000 2015|RT @best_tought: gente q acha que a Dilma e a culpada por tudo eh o mesmo tipo de gente q grita com o garcom pq a comida ta ruim e com o fr...||
cohentorres|Sun Mar 15 14:22:08 +0000 2015|RT @BlogOlhoNaMira: Lula/Dilma sabe que manifestacao de sexta foi inutil, pq maioria esteve nela por dinheiro. A de hoje e pra valer #Verde...||
ColunaFabioAlve|Sun Mar 15 14:22:08 +0000 2015|Manifestacoes hoje vao ser termometro da crise politica no governo Dilma. Aliados poderao pular do barco se protestos tiverem sucesso.||
1gorsantos|Sun Mar 15 14:22:08 +0000 2015|RT @msantoro1978: Protestos contra Dilma se assemelham ao Tea Party: criticos a governo, instituicoes e partidos, inclusive os da oposicao.||
biiapacheco_|Sun Mar 15 14:22:08 +0000 2015|RT @gduvivier: a dilma esta frita, toda a classe intelectual esta unida contra ela||
sandywzzz|Sun Mar 15 14:22:01 +0000 2015|meu deus pra qe eu acordei imputima dilma culpa sua culpa do pt||
motoaventurismo|Sun Mar 15 14:22:01 +0000 2015|"Manual de conduta para o protesto de domingo (15) circula na internet | VEJA Sao Paulo http://t.co/ZwWnjBF2vh"||
rafahash|Sun Mar 15 14:22:01 +0000 2015|RT @leorossatto: os FORA de hoje:- Dilma- STF- Comunismo- Paulo FreireE um total de ZERO plaquinhas pela saida de Eduardo Cunha e Rena...||
JanaTavares3|Sun Mar 15 14:22:01 +0000 2015|Manifestantes em Fortaleza fazem protesto contra corrupcao: Reforma politica e saida de Dilma tambem sao reivi... http://t.co/2CHfN4bKAB||
rodrigoudl|Sun Mar 15 14:22:01 +0000 2015|Reporter flagra distribuicao de dinheiro para manifestantes que participaram de ato pro-Dilma; veja http://t.co/IBnkCsONof||
brendalbss|Sun Mar 15 14:22:01 +0000 2015|RT @Galera_Dilma: Em 4 anos, Dilma gerou mais empregos do que FHC em dois mandatos http://t.co/0FPazGU2NV #MenosOdioMaisDemocracia||
pradifundir|Sun Mar 15 14:22:01 +0000 2015|RT @HIPERBOREUN: Tchau Dilma ALERTA TOTAL: grupos de petistas estao ludibriando aposentados , estao dizendo q a dilma esta sendo ameacada p...||
cutekrakken|Sun Mar 15 14:22:00 +0000 2015|RT @mp1990GAF: @cutekrakken &gt;dilma sair e impossivel&gt;ditadura e algo tao idiota q n vale a pena nem falarde resto eu acho o protesto bem ...||
pfvrphilippe|Sun Mar 15 14:22:00 +0000 2015|o pessoal q ta no Impeachment com camisa do aecio, sera q tao achando que ele avai assumir se a Dilma sair? hauhauaua||
lovatofuego|Sun Mar 15 14:22:00 +0000 2015|nao sou contra e nem a favor da dilma, so pra deixar claro||
lmagalhaes1|Sun Mar 15 14:22:00 +0000 2015|agora maior palhacada que fizeram em 2013 com manifestacao e tal, mundo inteiro vendo as manifestacoes aqui no Brasil pra 2014: Dilma dnvv||
TaFlop9To|Sun Mar 15 14:21:59 +0000 2015|A Dilma sai entra o vice dela vai mudar muita coisa uuu ||
fabioanjo|Sun Mar 15 14:21:59 +0000 2015|Militante da CUT se enrola e acaba admitindo que recebeu R$30 para ir a ato pro-Dilma; veja video http://t.co/OdT3mM1kpZ||
daflonisabella|Sun Mar 15 14:21:59 +0000 2015|RT @lilysssp: @daflonisabella Nao vou pq ano retrasado fui, p ter gente votando na Dilma de novo. Minha parte eu fiz, to com a consciencia ...||
KGDebora|Sun Mar 15 14:21:59 +0000 2015|RT @GABRlELPINHEIRO: A Cris Lobo falando que a saida da Dilma nao e legal PQPImpeachment esta na constituicao, jornalista de merda||
vivipozzi|Sun Mar 15 14:21:59 +0000 2015|RT @gabsimons_: eu nunca vou entender o Brasil loco, voto na Dilma mas agr ta fazendo protesto pra tira ela, entao pra que voto dnv nela???...||
1chavedecadeia|Sun Mar 15 14:21:59 +0000 2015|Tirar a Dilma pra botar Aecio ? Nunca.||
milena1823|Sun Mar 15 14:21:59 +0000 2015|E isso ai fora Dilma, fora PT.||
livresparafalar|Sun Mar 15 14:21:59 +0000 2015|"RT @edmilsonpapo10: Alo @Val_Ce1""@ENIAQUINO: Fortaleza  contra Dilma http://t.co/7HFPXjoWRv"""||
HelioFarias2|Sun Mar 15 14:21:59 +0000 2015|Manifestantes em Fortaleza fazem protesto contra corrupcao: Reforma politica e saida de Dilma tambem sao reivi... http://t.co/z284yurxSe||
silsaldanha|Sun Mar 15 14:21:58 +0000 2015|"RT @eduguim: Datafolha afirma que manifestantes da CUT lhe disseram que Dilma ""sabia"". O que o pessoal da CUT relata e que o Datafolha indu..."||
pirulitoadr9|Sun Mar 15 14:21:58 +0000 2015|Dilma rala sua manda, vai pra cuba!||
ElvisonRobles|Sun Mar 15 14:21:58 +0000 2015|RT @mtvdo1: Tchau Dilma  E agora !!! http://t.co/KYfzB443Hj||
targinoju|Sun Mar 15 14:21:58 +0000 2015|"Que o ""Dilma Team"" nao sabote o protesto em fe para melhorar o pais, amem."||
davijuvi|Sun Mar 15 14:21:58 +0000 2015|Tchau Dilma||
ellenmarinho|Sun Mar 15 14:21:58 +0000 2015|"@harolsheik entao cara a dilma era a ""menos pior"""||
toxicharding|Sun Mar 15 14:21:57 +0000 2015|RT @ringostarrwars: VCS Q VOTARAM NA DILMA CARALHO VCS Q ESCOLHERAM TA RECLAMANDO DO Q||
DezaHoffmann|Sun Mar 15 14:21:57 +0000 2015|@WonderrNessa vc deve ganhar a bolsa esmola da dilma ne? So pode pq eu com esse governo so tenho prejuizi #ForaDilma #ForaPT|-27.6016252|-48.6352012
MitiPinheiro_|Sun Mar 15 14:21:57 +0000 2015|RT @xdan: I M P C H E A T M A M RT @ultimosegundo: Acompanhe os protestos pelo Brasil contra #Dilma: http://t.co/trXFaDPw3O http://t.co/sS7...||
namorarr|Sun Mar 15 14:21:57 +0000 2015|RT @ivoneuman: FORA DILMAFORA PTFORA CORRUPCAOFORA PETROBRASFORA SUPREMOFORA TSEFORA DEMOCRACIAFORA MSTFORA GAYSFORA NEGROSVEM NI...||
smilaguiar|Sun Mar 15 14:21:56 +0000 2015|RT @cretinafdpt: Esse povo postando tchau Dilma no tt falando que o Brasil acordou...SE REALMENTE TIVESSE ACORDADO NAO TERIAM POSTO ELA NO ...||
WilmaTimoteo|Sun Mar 15 14:21:56 +0000 2015|Manifestantes em Fortaleza fazem protesto contra corrupcao: Reforma politica e saida de Dilma tambem sao reivi... http://t.co/FYR7cto8cC||
yasminbarrosfac|Sun Mar 15 14:21:56 +0000 2015|RT @michwillett: nao adianta nada fazer manifestacao contra a Dilma, mas no dia das eleicoes para presidente, votam nela!||
thirodrigo285|Sun Mar 15 14:21:56 +0000 2015|"RT @emirsader: Berzoini reconhece falha na comunicacao do governo Dilma - | Jornal Correio do Brasil http://t.co/JjGQdc4vLs"||
acarolfr|Sun Mar 15 14:21:56 +0000 2015|Por causa de que o povo ta querendo tirar apenas a Dilma? Olha a quantidade de vereador, prefeito, governador, deputado, senador..,||
BordinVania|Sun Mar 15 14:21:56 +0000 2015|RT @dconline: Manifestantes protestam contra Dilma na Esplanada dos Ministerios, em Brasilia. http://t.co/6QeRLE2iNE http://t.co/RAX8pWqGAh||
PaulorobMartins|Sun Mar 15 14:21:55 +0000 2015|"RT @camilamudanca: 16- A Carta Capital apurou que um dos grupos ""contra a Dilma"" recebe financiamento de uma empresa americana de petroleo,"||
urubucarioca1|Sun Mar 15 14:21:55 +0000 2015|RT @Ihamma_1: #BrasilNasRuasContraDilma ! Dilma nao ganhou a eleicao! Ela roubo! #ImpeachmentDilma||
edsonjorgealve1|Sun Mar 15 14:21:55 +0000 2015|Fora Dilma chega de corupcao|-23.5197585|-46.449961
laari_assis|Sun Mar 15 14:21:55 +0000 2015|Quem e mais ignorante: os que acham que com a queda da Dilma o Aecio ira assumir ou os que acham que todo mundo que protesta acredita nisso.||
amanda_ncis|Sun Mar 15 14:21:55 +0000 2015|RT @SrtaXiss: EUA ja agem pra derrubar Dilma  https://t.co/krb6zBevG8||
mushisan|Sun Mar 15 14:21:55 +0000 2015|RT @gorfador: protestando aqui pq nao aguentamos mais fora dilma http://t.co/YU7FEiHSy3||
alfredomarau|Sun Mar 15 14:21:55 +0000 2015|"RT @delsonbpv: ""@VixXavier: @lufeldman A Cristiana Lobo na @GloboNews defendendo a Dilma com unhas, dentes e desespero, tipicos dos petista..."||
FelipeRocha019|Sun Mar 15 14:21:55 +0000 2015|@ThyagoMatheus_ espera a Dilma cair, pelo menos morre um pouco menos triste kkkk||
aleeloppes|Sun Mar 15 14:21:55 +0000 2015|As eleicoes foram um tempinho atras?! Tem nem um ano.. Eu n sou a favor do q Ta acontecendo, nem do Pt, nem de corrupcao, nem de Dilma+||
phirrippe|Sun Mar 15 14:21:55 +0000 2015|RT @gduvivier: serio, obrigado dilma, por unir paulo ricardo, latino e ellen jabour||
Cibulka_SP|Sun Mar 15 14:21:55 +0000 2015|"RT @VejaSP: Homem carregando cruz com a frase ""Dilma, voce mentiu para ao povo"" estampada ganha aplausos e fotos. #vejaspaovivo http://t.co..."||
JoaoPaulo1206|Sun Mar 15 14:21:54 +0000 2015|@Galera_Dilma E porisso que Lula e Dilma criaram o mensalao e o petrolao, para combater a corrupcao|-23.56926972|-46.66388299
rkss2|Sun Mar 15 14:21:54 +0000 2015|RT @Leisparaquem: Documento que esta com investigadores holandeses reforca suspeita de propina na campanha de Dilma http://t.co/VDSjgFXAk8 ...||
direto_do_front|Sun Mar 15 14:21:54 +0000 2015|: A presidente Dilma Rousseff tambem disse q e d uma epoca q nao era possivel organizar protestos nas ruas hoje #MaisDemocraciaMenosOdio||
caroolsaad|Sun Mar 15 14:21:54 +0000 2015|@juhbrandaoo o unico foco da foto e no cartaz contra a dilma, enquanto tem outros cartazes reivindicando por alguma coisa||
Ihamma_1|Sun Mar 15 14:21:53 +0000 2015|Tchau Dilma! Essa megera nao ganhou as eleicoes! Fomos ROUBADOS! #BrasilNasRuasContraDilma! O POVO exige #Impeachment||
mtvdo1|Sun Mar 15 14:21:53 +0000 2015|Estou usando Tchau Dilma para todas as postagens !!! http://t.co/pO8Ae2jC1a||
BinhoAguirre|Sun Mar 15 14:21:53 +0000 2015|@DaniloGentili Quero mais e que essa vaca da Dilma saia! Ela ta com o c*** na mao!||
Almareias|Sun Mar 15 14:21:53 +0000 2015|RT @ErcilioAreias: Tchau Dilma! Sai de fininho.. #VemPraRua15deMarco #VemPraRua||
fabio_design|Sun Mar 15 14:21:53 +0000 2015|Com Dilma ou sem Dilma, isso aqui nunca sera um pais serio.||
